Hour;WS;Ta
3725;7.21;17.43
3726;7.14;18.46
3727;7.07;19.23
3728;7.17;20.01
3729;7.38;20.44
3730;7.11;20.02
3731;6.64;19.84
3732;6.19;19.82
3733;5.82;19.76
3734;5.15;19.29
3735;3.8;18.33
3736;2.85;17.26
3737;2.54;16.15
3738;2.56;15.37
3739;2.76;15.23
3740;3.19;15.13
3741;3.31;14.87
3742;3.03;14.56
3743;2.74;14.36
3744;2.61;14.23
3745;2.61;14.24
3746;2.78;14.57
3747;2.66;14.89
3748;2.44;15.22
3749;1.96;15.63
3750;2.28;16.23
3751;2.88;16.83
3752;3.28;17.49
3753;3.4;18.39
3754;3.09;19.54
3755;2.54;20.33
3756;2.12;20.77
3757;1.78;20.51
3758;1.58;20.44
3759;1.64;20.39
3760;1.39;19.59
3761;1.09;18.08
3762;0.91;17.09
3763;0.73;16.62
3764;0.89;15.91
3765;1.12;15.47
3766;1.11;15.05
3767;0.91;14.62
3768;0.82;14.34
3769;0.87;13.9
3770;1.09;14.03
3771;1.52;15.43
3772;1.65;17.23
3773;1.75;19.48
3774;1.53;20.77
3775;1.39;21.39
3776;1.34;21.57
3777;1.48;21.94
3778;1.74;22.16
3779;1.93;22.61
3780;2.02;23.11
3781;2.03;23.19
3782;2.08;23.06
3783;1.81;22.64
3784;1.63;21.65
3785;1.59;19.81
3786;1.77;18.69
3787;1.85;17.92
3788;1.86;17.29
3789;1.82;16.8
3790;1.71;16.49
3791;1.55;16.4
3792;1.38;16.34
3793;1.22;16.14
3794;1.12;16.62
3795;1.03;17.76
3796;1.35;18.67
3797;1.49;20.92
3798;1.38;22.17
3799;1.32;22.48
3800;1.47;22.73
3801;1.56;22.62
3802;1.35;23.08
3803;1.01;23.47
3804;0.94;23.61
3805;0.97;23.52
3806;0.76;23.17
3807;0.69;22.88
3808;0.64;22.13
3809;0.81;20.98
3810;1.22;19.79
3811;1.53;18.65
3812;1.78;17.64
3813;2.01;16.73
3814;2.16;15.94
3815;2.25;15.28
3816;2.31;14.68
3817;2.27;14.46
3818;2.0;15.38
3819;2.66;16.65
3820;2.28;17.83
3821;2.26;20.19
3822;1.92;22.03
3823;1.15;23.13
3824;0.37;23.86
3825;0.62;24.54
3826;1.33;25.02
3827;1.97;24.89
3828;2.49;24.77
3829;2.97;24.56
3830;3.35;24.04
3831;3.23;23.26
3832;2.53;21.9
3833;2.42;19.91
3834;2.65;18.33
3835;2.64;17.56
3836;2.55;16.88
3837;2.41;16.29
3838;2.29;15.73
3839;2.21;15.19
3840;2.13;14.69
3841;2.01;14.3
3842;1.63;15.14
3843;2.02;17.05
3844;2.06;19.48
3845;2.61;21.91
3846;3.02;22.92
3847;3.44;23.56
3848;3.71;24.26
3849;3.83;24.66
3850;3.83;24.95
3851;3.8;25.32
3852;3.74;25.36
3853;3.67;25.12
3854;3.66;24.74
3855;3.21;23.95
3856;2.22;22.69
3857;2.13;20.92
3858;2.32;19.76
3859;2.34;19.09
3860;2.36;18.44
3861;2.28;17.88
3862;2.11;17.36
3863;1.92;16.79
3864;1.61;16.49
3865;1.25;16.25
3866;0.91;16.48
3867;1.09;16.86
3868;1.37;17.62
3869;1.87;19.01
3870;2.17;19.79
3871;2.24;20.62
3872;1.96;21.05
3873;1.44;21.18
3874;0.89;21.44
3875;0.93;21.71
3876;1.48;21.85
3877;1.87;21.83
3878;1.94;21.58
3879;1.62;21.12
3880;1.26;20.44
3881;1.11;19.4
3882;0.96;18.93
3883;0.86;18.58
3884;0.97;18.05
3885;1.11;17.51
3886;1.31;16.97
3887;1.52;16.48
3888;1.61;16.03
3889;1.61;15.62
3890;1.44;16.1
3891;1.81;17.98
3892;1.91;19.71
3893;1.89;21.41
3894;1.78;22.4
3895;1.68;23.08
3896;1.59;23.72
3897;1.57;24.34
3898;1.85;24.91
3899;2.27;25.42
3900;2.64;25.55
3901;2.87;25.58
3902;2.96;25.25
3903;2.7;24.85
3904;2.07;23.73
3905;2.05;21.4
3906;2.48;19.69
3907;2.73;18.8
3908;2.84;18.06
3909;2.88;17.43
3910;2.91;16.87
3911;2.93;16.37
3912;2.92;15.89
3913;2.86;15.47
3914;3.04;16.6
3915;3.67;18.38
3916;3.03;20.45
3917;3.59;23.4
3918;3.73;25.24
3919;3.92;26.19
3920;4.21;26.61
3921;4.45;26.37
3922;4.62;26.24
3923;4.58;26.18
3924;3.82;25.26
3925;2.79;24.22
3926;2.69;23.49
3927;2.13;22.65
3928;1.61;21.69
3929;1.5;20.86
3930;1.18;20.39
3931;1.15;19.83
3932;1.5;19.13
3933;1.86;18.58
3934;2.11;18.14
3935;2.2;18.09
3936;2.38;18.01
3937;2.77;17.85
3938;3.46;17.87
3939;3.85;18.1
3940;3.96;18.77
3941;3.96;20.06
3942;4.47;21.69
3943;4.7;23.08
3944;4.6;23.94
3945;4.27;24.39
3946;3.88;25.01
3947;3.28;25.22
3948;2.68;25.21
3949;2.27;24.91
3950;2.02;24.35
3951;2.03;23.43
3952;1.75;22.12
3953;2.01;20.85
3954;2.08;20.05
3955;2.0;19.64
3956;1.93;19.35
3957;1.92;19.1
3958;1.97;18.76
3959;2.04;18.48
3960;2.11;18.18
3961;2.17;17.96
3962;2.45;18.28
3963;3.21;18.9
3964;3.36;19.6
3965;3.01;20.64
3966;2.46;21.46
3967;2.53;21.92
3968;3.63;22.58
3969;4.46;23.79
3970;5.26;25.16
3971;5.8;26.18
3972;5.44;26.81
3973;4.43;27.31
3974;3.54;27.46
3975;3.04;26.92
3976;2.64;25.23
3977;2.8;23.0
3978;2.88;21.92
3979;2.51;20.97
3980;2.13;19.86
3981;1.86;19.19
3982;2.06;18.51
3983;2.46;17.86
3984;3.29;17.33
3985;4.5;17.04
3986;5.26;17.52
3987;5.21;18.72
3988;5.39;21.03
3989;6.35;23.23
3990;6.56;24.26
3991;6.56;25.0
3992;6.54;25.61
3993;6.48;26.18
3994;6.38;26.69
3995;6.17;27.1
3996;5.79;27.33
3997;5.42;27.37
3998;4.99;27.21
3999;4.14;26.6
4000;3.0;25.27
4001;2.88;23.51
4002;3.15;22.44
4003;3.59;22.13
4004;4.02;21.76
4005;4.01;21.14
4006;3.83;20.58
4007;3.63;19.95
4008;3.43;19.19
4009;3.8;18.78
4010;4.62;19.15
4011;4.81;20.23
4012;5.51;21.98
4013;5.74;23.62
4014;5.94;24.93
4015;6.15;25.96
4016;6.27;26.76
4017;6.42;27.33
4018;6.75;27.69
4019;6.93;27.79
4020;6.55;27.56
4021;5.88;27.12
4022;5.55;26.46
4023;5.71;25.44
4024;5.41;23.73
4025;5.24;21.26
4026;5.5;19.36
4027;5.22;18.25
4028;4.55;17.31
4029;3.73;16.44
4030;3.18;15.76
4031;2.87;15.08
4032;2.73;14.47
4033;2.73;14.01
4034;3.68;15.22
4035;4.21;16.88
4036;4.8;19.3
4037;5.58;21.3
4038;5.97;22.66
4039;6.21;23.52
4040;6.46;24.14
4041;6.53;24.55
4042;6.48;24.91
4043;6.47;25.18
4044;6.48;25.16
4045;6.41;24.89
4046;6.23;24.37
4047;5.96;23.56
4048;5.08;22.03
4049;3.92;19.29
4050;3.75;16.99
4051;3.65;15.84
4052;3.48;14.81
4053;3.37;13.93
4054;3.25;13.17
4055;3.14;12.56
4056;3.02;11.98
4057;2.89;11.4
4058;3.29;12.62
4059;3.51;14.36
4060;3.29;17.02
4061;4.1;20.15
4062;4.11;21.4
4063;3.8;22.46
4064;3.62;23.51
4065;3.67;24.47
4066;3.61;25.3
4067;3.37;26.01
4068;3.02;26.44
4069;2.61;26.55
4070;2.24;26.35
4071;1.93;25.76
4072;1.54;24.44
4073;1.69;21.79
4074;2.02;19.96
4075;2.12;18.96
4076;2.17;18.12
4077;2.21;17.34
4078;2.21;16.66
4079;2.18;16.01
4080;2.2;15.3
4081;2.27;14.51
4082;2.08;15.19
4083;2.56;17.51
4084;1.95;19.21
4085;1.4;22.87
4086;0.87;25.49
4087;0.63;26.73
4088;0.71;27.76
4089;0.96;28.62
4090;1.28;29.45
4091;1.57;30.07
4092;1.85;30.38
4093;2.14;30.42
4094;2.41;30.1
4095;2.24;29.34
4096;2.03;27.9
4097;2.07;24.9
4098;2.15;23.48
4099;2.1;22.76
4100;2.11;21.97
4101;2.16;21.12
4102;2.17;20.4
4103;2.13;19.81
4104;2.09;19.24
4105;2.04;18.69
4106;1.84;19.19
4107;2.07;21.48
4108;1.63;23.1
4109;1.51;26.73
4110;1.67;29.32
4111;1.73;30.43
4112;1.86;31.33
4113;1.96;32.12
4114;1.94;32.72
4115;1.82;33.1
4116;1.79;33.19
4117;1.9;33.03
4118;2.15;32.53
4119;2.15;31.74
4120;2.29;30.18
4121;2.62;26.59
4122;3.1;24.55
4123;3.18;23.69
4124;3.19;22.98
4125;3.16;22.33
4126;3.08;21.74
4127;2.98;21.15
4128;2.87;20.58
4129;2.76;20.0
4130;2.43;20.85
4131;3.32;22.69
4132;2.92;24.17
4133;2.85;26.93
4134;3.31;29.99
4135;3.51;31.83
4136;3.43;33.13
4137;3.2;34.03
4138;2.98;34.72
4139;2.87;35.1
4140;2.71;35.22
4141;2.59;35.02
4142;2.43;34.48
4143;2.09;34.08
4144;1.85;32.01
4145;2.16;28.8
4146;2.7;26.46
4147;3.0;25.01
4148;3.13;23.96
4149;3.14;23.06
4150;3.1;22.25
4151;3.05;21.54
4152;2.95;20.85
4153;2.81;20.22
4154;2.37;21.01
4155;2.77;23.0
4156;1.78;24.48
4157;1.3;27.03
4158;1.71;31.26
4159;1.99;32.94
4160;2.09;33.76
4161;2.09;34.26
4162;2.16;34.71
4163;2.37;35.01
4164;2.69;34.99
4165;3.07;34.73
4166;3.34;34.1
4167;3.06;33.08
4168;2.57;30.94
4169;2.78;27.8
4170;3.12;25.8
4171;3.11;24.88
4172;3.03;24.07
4173;2.91;23.3
4174;2.78;22.58
4175;2.64;21.92
4176;2.5;21.33
4177;2.37;20.83
4178;2.02;21.87
4179;2.53;23.7
4180;1.84;25.66
4181;1.87;29.01
4182;1.95;30.87
4183;2.23;31.87
4184;2.59;32.44
4185;3.08;32.69
4186;3.56;32.88
4187;3.96;33.05
4188;4.13;32.99
4189;4.05;32.78
4190;3.82;32.47
4191;3.37;31.86
4192;2.52;30.28
4193;2.48;27.58
4194;2.79;25.72
4195;2.79;24.83
4196;2.74;24.03
4197;2.69;23.2
4198;2.6;22.41
4199;2.49;21.71
4200;2.38;21.08
4201;2.32;20.55
4202;2.21;21.52
4203;2.82;23.05
4204;2.27;25.03
4205;2.69;28.5
4206;3.08;30.4
4207;3.54;31.59
4208;3.95;32.46
4209;4.29;33.03
4210;4.38;33.47
4211;4.35;33.79
4212;4.23;33.97
4213;4.01;33.91
4214;3.79;33.51
4215;3.49;32.73
4216;2.55;30.94
4217;2.41;27.99
4218;2.64;26.04
4219;2.42;25.24
4220;2.1;24.79
4221;1.69;24.63
4222;1.12;24.67
4223;0.68;24.73
4224;1.08;23.63
4225;1.74;22.51
4226;1.83;22.93
4227;2.67;24.88
4228;2.06;26.76
4229;1.79;29.94
4230;1.79;31.66
4231;1.82;32.8
4232;1.97;33.55
4233;2.27;33.88
4234;2.46;33.49
4235;2.5;33.42
4236;2.62;33.19
4237;2.75;32.76
4238;2.55;32.29
4239;2.21;31.65
4240;1.84;30.07
4241;2.24;28.33
4242;2.51;27.04
4243;2.63;26.33
4244;2.64;25.81
4245;2.63;25.26
4246;2.64;24.56
4247;2.61;24.03
4248;2.6;23.69
4249;2.71;23.24
4250;3.49;23.39
4251;3.67;23.87
4252;3.2;25.26
4253;3.36;28.0
4254;2.99;30.62
4255;2.05;32.76
4256;1.4;34.34
4257;1.42;35.36
4258;1.91;36.15
4259;2.45;36.69
4260;2.92;36.87
4261;3.34;36.68
4262;3.91;36.13
4263;4.34;35.08
4264;4.41;32.94
4265;4.39;30.2
4266;4.38;28.37
4267;4.26;27.33
4268;3.78;26.33
4269;3.7;25.67
4270;5.38;25.85
4271;3.54;25.32
4272;1.87;24.47
4273;1.37;24.15
4274;2.49;24.12
4275;3.61;24.5
4276;3.93;24.88
4277;4.63;26.52
4278;5.58;28.98
4279;5.48;31.3
4280;4.87;33.58
4281;4.25;35.2
4282;3.57;36.4
4283;3.2;37.19
4284;3.23;37.51
4285;3.45;37.4
4286;3.46;36.75
4287;2.93;35.64
4288;2.04;32.88
4289;1.45;31.73
4290;0.98;31.01
4291;1.22;29.48
4292;1.19;28.21
4293;1.43;26.91
4294;2.01;25.65
4295;2.25;24.56
4296;2.05;23.93
4297;1.93;23.26
4298;1.78;24.01
4299;2.56;25.18
4300;2.59;26.66
4301;2.74;28.77
4302;2.6;30.19
4303;2.62;31.11
4304;2.57;31.62
4305;2.59;31.58
4306;2.72;31.03
4307;2.72;30.57
4308;2.68;29.73
4309;2.66;29.01
4310;2.88;28.56
4311;2.79;27.91
4312;2.48;26.96
4313;2.3;25.56
4314;2.64;24.47
4315;2.97;23.95
4316;3.09;23.43
4317;3.05;22.86
4318;2.65;22.23
4319;2.3;21.73
4320;2.08;21.37
4321;2.03;20.67
4322;1.66;21.54
4323;1.93;22.73
4324;2.0;23.93
4325;2.83;25.39
4326;3.49;25.86
4327;3.87;26.37
4328;4.28;27.5
4329;4.69;28.61
4330;5.1;28.87
4331;5.22;28.89
4332;5.01;28.88
4333;4.71;28.53
4334;4.48;28.02
4335;4.28;27.16
4336;3.6;25.85
4337;2.6;23.62
4338;2.78;21.92
4339;3.03;21.26
4340;3.31;20.66
4341;3.41;19.95
4342;3.38;19.19
4343;3.34;18.51
4344;3.3;17.88
4345;3.18;17.34
4346;3.78;17.92
4347;3.73;19.51
4348;4.02;21.58
4349;4.25;23.21
4350;4.39;24.64
4351;4.58;25.91
4352;4.77;26.93
4353;5.04;27.4
4354;5.44;27.19
4355;5.73;26.07
4356;5.49;24.84
4357;4.63;24.25
4358;3.79;24.19
4359;3.51;24.17
4360;2.88;23.4
4361;1.77;21.9
4362;1.82;20.55
4363;1.7;20.11
4364;1.66;19.7
4365;1.64;19.29
4366;1.61;18.92
4367;1.64;18.54
4368;1.8;18.04
4369;1.99;17.55
4370;1.97;18.46
4371;2.92;19.78
4372;3.17;21.37
4373;3.58;23.29
4374;4.01;25.0
4375;4.29;26.1
4376;4.47;26.76
4377;4.65;27.19
4378;4.71;27.62
4379;4.72;28.14
4380;4.71;28.45
4381;4.65;28.56
4382;4.48;28.4
4383;4.11;27.9
4384;2.84;26.8
4385;2.16;24.4
4386;2.43;22.65
4387;2.46;21.87
4388;2.47;21.08
4389;2.43;20.33
4390;2.38;19.62
4391;2.34;18.98
4392;2.27;18.38
4393;2.2;17.87
4394;1.97;18.96
4395;2.3;20.7
4396;1.87;23.16
4397;2.47;25.79
4398;2.52;26.91
4399;2.46;27.9
4400;2.51;28.78
4401;2.76;29.44
4402;2.93;29.9
4403;2.95;30.08
4404;2.98;29.94
4405;2.95;29.56
4406;2.76;28.94
4407;2.52;28.4
4408;2.12;27.37
4409;1.99;25.16
4410;2.36;23.51
4411;2.41;22.73
4412;2.36;21.98
4413;2.28;21.23
4414;2.23;20.56
4415;2.15;20.08
4416;2.06;19.6
4417;1.98;19.21
4418;1.72;20.19
4419;1.92;21.8
4420;1.16;24.45
4421;1.42;26.46
4422;1.9;27.57
4423;2.3;28.48
4424;2.75;29.2
4425;3.22;29.64
4426;3.73;29.87
4427;4.12;29.94
4428;4.23;29.67
4429;4.14;29.19
4430;3.94;28.58
4431;3.77;27.85
4432;3.57;26.78
4433;3.54;25.31
4434;3.74;24.12
4435;3.82;23.38
4436;3.78;22.81
4437;3.95;22.27
4438;4.14;21.74
4439;4.55;21.21
4440;4.79;20.43
4441;4.79;19.55
4442;5.2;19.41
4443;5.96;20.47
4444;5.91;22.05
4445;5.75;23.59
4446;5.59;25.01
4447;5.53;26.17
4448;5.67;27.12
4449;6.07;27.8
4450;6.69;28.19
4451;7.35;28.3
4452;7.67;28.13
4453;7.69;27.64
4454;7.53;26.83
4455;7.24;25.81
4456;6.74;24.62
4457;6.35;23.38
4458;6.3;22.3
4459;6.03;21.42
4460;6.27;20.76
4461;6.37;20.26
4462;6.13;19.82
4463;5.78;19.41
4464;5.41;19.01
4465;4.98;18.57
4466;5.03;18.37
4467;5.53;18.9
4468;6.0;19.91
4469;6.54;21.2
4470;6.98;22.78
4471;7.52;24.22
4472;8.01;25.44
4473;8.2;26.24
4474;8.04;26.57
4475;7.86;27.16
4476;7.77;27.86
4477;7.86;28.4
4478;7.95;28.42
4479;7.86;27.98
4480;6.99;26.88
4481;6.09;25.25
4482;5.78;23.52
4483;5.71;22.02
4484;5.87;20.63
4485;6.06;19.61
4486;6.48;19.03
4487;7.12;19.03
4488;6.52;18.26
4489;5.92;17.3
4490;6.07;17.3
4491;6.21;18.76
4492;6.47;21.18
4493;7.23;23.48
4494;7.76;25.13
4495;7.6;26.19
4496;7.35;27.13
4497;7.14;27.9
4498;6.97;28.58
4499;6.92;28.92
4500;6.97;28.98
4501;7.04;28.7
4502;7.02;28.12
4503;6.7;27.26
4504;5.64;25.83
4505;4.26;23.08
4506;4.46;21.15
4507;5.2;20.52
4508;5.27;19.54
4509;5.03;18.4
4510;4.84;17.38
4511;4.62;16.75
4512;4.45;16.21
4513;4.58;15.9
4514;5.24;16.68
4515;5.39;18.41
4516;5.28;21.18
4517;6.59;24.44
4518;7.68;25.84
4519;8.48;26.44
4520;8.67;26.89
4521;8.8;27.51
4522;8.72;28.44
4523;8.76;29.17
4524;8.67;29.56
4525;8.45;29.75
4526;8.17;29.58
4527;7.42;29.05
4528;5.76;27.74
4529;4.13;25.64
4530;3.61;24.01
4531;3.46;23.05
4532;3.39;21.83
4533;3.44;21.06
4534;3.68;20.61
4535;3.92;20.29
4536;4.27;20.08
4537;4.46;19.87
4538;4.94;20.33
4539;5.18;21.75
4540;5.28;24.01
4541;5.73;26.03
4542;6.36;27.92
4543;6.78;29.21
4544;6.9;30.25
4545;6.86;31.23
4546;6.69;32.12
4547;6.55;32.77
4548;6.48;32.99
4549;6.44;32.83
4550;6.34;32.32
4551;5.93;31.51
4552;4.41;29.78
4553;3.47;26.8
4554;3.83;25.18
4555;4.27;24.57
4556;4.51;23.84
4557;4.15;22.91
4558;3.63;21.99
4559;3.26;21.19
4560;3.01;20.53
4561;2.81;19.98
4562;3.41;20.91
4563;3.6;22.2
4564;3.35;24.23
4565;4.04;27.83
4566;4.61;29.92
4567;4.82;31.01
4568;4.75;31.74
4569;4.62;32.16
4570;4.65;32.45
4571;4.81;32.65
4572;4.91;32.73
4573;4.94;32.71
4574;4.98;32.4
4575;4.93;31.76
4576;3.85;30.3
4577;2.95;27.63
4578;3.14;26.03
4579;3.34;25.48
4580;3.43;24.9
4581;3.42;24.32
4582;3.25;23.69
4583;3.2;23.18
4584;3.14;22.66
4585;3.11;22.11
4586;4.02;22.42
4587;4.77;23.65
4588;5.63;25.57
4589;6.3;27.23
4590;6.61;28.43
4591;6.56;29.6
4592;6.48;30.4
4593;6.28;30.99
4594;5.94;31.52
4595;5.8;31.9
4596;5.91;31.91
4597;6.2;31.59
4598;6.46;30.86
4599;6.4;29.79
4600;5.62;28.39
4601;4.1;26.17
4602;4.34;24.58
4603;4.83;23.52
4604;4.35;21.92
4605;3.83;20.52
4606;3.08;19.37
4607;2.85;18.65
4608;2.9;18.16
4609;3.05;17.72
4610;4.2;18.56
4611;4.92;20.23
4612;6.32;22.38
4613;7.23;23.5
4614;7.42;24.43
4615;7.3;25.45
4616;7.13;26.51
4617;7.04;27.44
4618;6.94;28.26
4619;6.82;28.87
4620;6.68;29.12
4621;6.58;29.03
4622;6.49;28.58
4623;6.32;27.76
4624;5.32;26.31
4625;3.53;23.2
4626;3.4;21.04
4627;3.35;20.12
4628;3.32;19.3
4629;3.29;18.58
4630;3.26;17.94
4631;3.18;17.32
4632;3.08;16.77
4633;2.93;16.27
4634;3.15;17.07
4635;3.52;18.94
4636;3.06;21.75
4637;3.48;25.03
4638;3.61;26.44
4639;3.76;27.73
4640;3.9;28.94
4641;4.08;29.94
4642;4.14;30.73
4643;4.11;31.36
4644;4.17;31.62
4645;4.41;31.56
4646;4.75;31.1
4647;4.91;30.19
4648;4.04;28.62
4649;2.77;25.81
4650;2.71;24.07
4651;2.63;23.26
4652;2.6;22.52
4653;2.59;21.83
4654;2.64;21.25
4655;2.74;20.85
4656;2.87;20.55
4657;2.96;20.25
4658;3.55;20.84
4659;3.64;22.19
4660;3.16;24.15
4661;3.96;27.09
4662;4.36;29.48
4663;4.74;30.53
4664;4.99;30.92
4665;5.14;31.08
4666;4.98;31.08
4667;4.65;31.25
4668;4.36;31.32
4669;4.11;31.12
4670;3.97;30.75
4671;3.61;30.02
4672;2.26;28.55
4673;2.14;26.25
4674;2.24;24.95
4675;2.09;24.36
4676;1.93;23.9
4677;1.77;23.41
4678;1.6;22.95
4679;1.47;22.48
4680;1.35;22.03
4681;1.3;21.52
4682;1.19;21.42
4683;1.41;22.34
4684;0.85;24.03
4685;0.92;27.97
4686;1.33;29.4
4687;1.58;29.44
4688;1.89;29.05
4689;2.47;28.56
4690;3.25;27.94
4691;3.86;27.42
4692;3.66;27.19
4693;3.14;27.23
4694;3.14;27.33
4695;3.33;27.15
4696;2.43;26.15
4697;2.01;23.85
4698;2.06;22.73
4699;1.91;22.25
4700;1.79;21.73
4701;1.7;21.26
4702;1.7;20.76
4703;1.71;20.35
4704;1.69;19.98
4705;1.64;19.62
4706;1.42;19.98
4707;1.48;21.87
4708;0.98;24.58
4709;1.54;27.65
4710;1.91;29.59
4711;2.11;30.94
4712;2.27;31.79
4713;2.46;32.39
4714;2.58;32.7
4715;2.52;32.83
4716;2.35;32.69
4717;1.94;32.48
4718;1.55;32.54
4719;1.27;32.12
4720;1.01;31.02
4721;0.89;29.65
4722;0.84;28.98
4723;0.83;28.16
4724;0.86;27.33
4725;0.91;26.52
4726;1.08;25.66
4727;1.31;24.36
4728;1.58;23.48
4729;1.73;22.49
4730;1.63;22.3
4731;1.82;23.58
4732;1.39;25.46
4733;1.27;28.4
4734;1.51;30.35
4735;1.8;31.54
4736;2.01;32.47
4737;2.18;33.18
4738;2.41;33.77
4739;2.56;34.14
4740;2.65;34.28
4741;2.73;34.12
4742;2.78;33.67
4743;2.79;32.97
4744;2.06;31.32
4745;2.11;28.41
4746;2.37;26.85
4747;2.41;25.94
4748;2.38;25.17
